Type_code,Type,amount,nameOrig,nameDest,Date,Orig_Location,Dest_Location,isFraud
2,TRANSFER,10000,716,806,09-Jun-20,US_DALL,US_SEAT,1
2,TRANSFER,30000,716,724,09-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,60000,805,737,09-Jun-20,US_SEAT,US_DALL,1
2,TRANSFER,50000,806,728,09-Jun-20,US_SEAT,US_DALL,1
2,TRANSFER,30000,750,741,09-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,80000,732,737,09-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,5000,721,741,09-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,5000,788,708,09-Jun-20,US_HOUS,US_DALL,1
2,TRANSFER,15000,782,708,09-Jun-20,US_HOUS,US_DALL,1
2,TRANSFER,25000,734,708,09-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,45000,708,728,09-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,50000,728,781,09-Jun-20,US_DALL,US_HOUS,1
2,TRANSFER,30000,728,781,09-Jun-20,US_DALL,US_HOUS,1
2,TRANSFER,45000,728,781,09-Jun-20,US_DALL,US_HOUS,1
2,TRANSFER,40000,737,762,09-Jun-20,US_DALL,US_HOUS,1
2,TRANSFER,40000,737,762,09-Jun-20,US_DALL,US_HOUS,1
2,TRANSFER,35000,741,762,09-Jun-20,US_DALL,US_HOUS,1
2,TRANSFER,80000,781,762,09-Jun-20,US_HOUS,US_HOUS,1
2,TRANSFER,45000,781,762,09-Jun-20,US_HOUS,US_HOUS,1
2,TRANSFER,80000,762,751,09-Jun-20,US_HOUS,US_HOUS,1
2,TRANSFER,45000,762,751,09-Jun-20,US_HOUS,US_HOUS,1
2,TRANSFER,35000,762,751,09-Jun-20,US_HOUS,US_HOUS,1
2,TRANSFER,70000,762,751,09-Jun-20,US_HOUS,US_HOUS,1
2,TRANSFER,70000,762,751,09-Jun-20,US_HOUS,US_HOUS,1
2,TRANSFER,100000,751,748,09-Jun-20,US_HOUS,US_DALL,1
2,TRANSFER,100000,751,768,09-Jun-20,US_HOUS,US_HOUS,1
2,TRANSFER,100000,751,769,09-Jun-20,US_HOUS,US_HOUS,1
4,CASH_OUT,30000,769,769,09-Jun-20,US_HOUS,US_HOUS,1
4,CASH_OUT,30000,769,769,09-Jun-20,US_HOUS,US_HOUS,1
4,CASH_OUT,40000,769,769,09-Jun-20,US_HOUS,US_HOUS,1
4,CASH_OUT,50000,748,748,09-Jun-20,US_DALL,US_DALL,1
4,CASH_OUT,50000,748,748,08-Jun-20,US_DALL,US_DALL,1
4,CASH_OUT,20000,768,768,08-Jun-20,US_HOUS,US_HOUS,1
4,CASH_OUT,20000,768,768,08-Jun-20,US_HOUS,US_HOUS,1
4,CASH_OUT,25000,768,768,08-Jun-20,US_HOUS,US_HOUS,1
4,CASH_OUT,25000,768,768,08-Jun-20,US_HOUS,US_HOUS,1
4,CASH_OUT,10000,768,768,08-Jun-20,US_HOUS,US_HOUS,1
1,CASH_IN,5000,27,27,08-Jun-20,US_LA,US_LA,1
1,CASH_IN,5000,28,28,08-Jun-20,US_LA,US_LA,1
1,CASH_IN,10000,29,29,08-Jun-20,US_LA,US_LA,1
1,CASH_IN,20000,30,30,08-Jun-20,US_LA,US_LA,1
2,TRANSFER,5000,27,32,08-Jun-20,US_LA,US_LA,1
2,TRANSFER,5000,28,33,08-Jun-20,US_LA,US_LA,1
2,TRANSFER,10000,29,32,08-Jun-20,US_LA,US_LA,1
2,TRANSFER,20000,30,31,08-Jun-20,US_LA,US_LA,1
2,TRANSFER,5000,33,34,08-Jun-20,US_LA,US_LA,1
2,TRANSFER,15000,32,34,08-Jun-20,US_LA,US_LA,1
2,TRANSFER,20000,31,36,08-Jun-20,US_LA,US_LA,1
2,TRANSFER,20000,34,35,08-Jun-20,US_LA,US_LA,1
2,TRANSFER,5000,35,36,08-Jun-20,US_LA,US_LA,1
2,TRANSFER,5000,35,37,08-Jun-20,US_LA,US_CAL,1
2,TRANSFER,10000,35,38,08-Jun-20,US_LA,US_CAL,1
2,TRANSFER,10000,38,37,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,6250,36,39,08-Jun-20,US_LA,US_CAL,1
2,TRANSFER,6250,36,40,08-Jun-20,US_LA,US_CAL,1
2,TRANSFER,6250,36,41,08-Jun-20,US_LA,US_CAL,1
2,TRANSFER,6250,36,42,08-Jun-20,US_LA,US_CAL,1
2,TRANSFER,15000,37,50,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,3125,39,43,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,3125,39,44,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,1250,40,45,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,1250,40,46,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,1250,40,47,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,1250,40,48,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,1250,40,49,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,6250,41,42,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,5000,50,51,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,5000,50,52,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,5000,50,53,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,5000,51,54,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,5000,52,54,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,5000,53,55,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,10000,54,55,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,15000,55,56,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,3125,43,57,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,3125,44,57,08-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,1250,45,57,07-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,1250,46,57,07-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,8750,57,61,07-Jun-20,US_CAL,US_BOS,1
2,TRANSFER,625,47,58,07-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,625,47,59,07-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,1250,48,60,07-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,1250,49,60,07-Jun-20,US_CAL,US_CAL,1
2,TRANSFER,2500,60,67,07-Jun-20,US_CAL,US_BOS,1
2,TRANSFER,10000,61,67,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,5500,56,62,07-Jun-20,US_CAL,US_BOS,1
2,TRANSFER,5500,56,63,07-Jun-20,US_CAL,US_BOS,1
2,TRANSFER,5500,56,64,07-Jun-20,US_CAL,US_BOS,1
2,TRANSFER,5500,56,65,07-Jun-20,US_CAL,US_BOS,1
2,TRANSFER,5500,56,66,07-Jun-20,US_CAL,US_BOS,1
2,TRANSFER,5500,65,76,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,5500,66,76,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,2500,68,73,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,2500,69,73,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,2500,70,74,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,2500,71,74,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,2500,72,74,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,5500,62,75,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,5500,63,75,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,5500,64,75,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,5500,65,76,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,5500,66,76,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,16500,75,78,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,11000,76,78,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,5000,73,77,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,7500,74,77,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,27500,78,79,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,12500,77,80,07-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,27500,79,80,07-Jun-20,US_BOS,US_BOS,1
4,CASH_OUT,27500,80,80,07-Jun-20,US_BOS,US_BOS,1
1,CASH_IN,1000,2,2,07-Jun-20,US_NY,US_NY,1
1,CASH_IN,1000,3,3,07-Jun-20,US_NY,US_NY,1
1,CASH_IN,1000,4,4,07-Jun-20,US_NY,US_NY,1
1,CASH_IN,1000,5,5,07-Jun-20,US_NY,US_NY,1
1,CASH_IN,1000,6,6,07-Jun-20,US_NY,US_NY,1
2,TRANSFER,1000,4,4,07-Jun-20,US_NY,US_NY,1
2,TRANSFER,500,6,7,07-Jun-20,US_NY,US_NY,1
2,TRANSFER,500,7,8,06-Jun-20,US_NY,US_NY,1
2,TRANSFER,500,6,9,06-Jun-20,US_NY,US_NY,1
2,TRANSFER,500,9,10,06-Jun-20,US_NY,US_NY,1
2,TRANSFER,500,10,11,06-Jun-20,US_NY,US_NY,1
2,TRANSFER,500,11,8,06-Jun-20,US_NY,US_NY,1
2,TRANSFER,1000,5,12,06-Jun-20,US_NY,US_NY,1
2,TRANSFER,1000,8,12,06-Jun-20,US_NY,US_NY,1
2,TRANSFER,1000,3,12,06-Jun-20,US_NY,US_NY,1
2,TRANSFER,2000,2,12,06-Jun-20,US_NY,US_NY,1
2,TRANSFER,1500,12,13,06-Jun-20,US_NY,US_NY,1
2,TRANSFER,1500,12,14,06-Jun-20,US_NY,US_NY,1
2,TRANSFER,1500,12,15,06-Jun-20,US_NY,US_NY,1
2,TRANSFER,500,12,19,06-Jun-20,US_NY,US_LA,1
2,TRANSFER,1500,15,16,06-Jun-20,US_NY,US_NY,1
2,TRANSFER,1500,13,17,06-Jun-20,US_NY,US_NY,1
2,TRANSFER,1500,17,20,06-Jun-20,US_NY,US_LA,1
2,TRANSFER,1500,14,19,06-Jun-20,US_NY,US_LA,1
2,TRANSFER,1500,16,18,06-Jun-20,US_NY,US_NY,1
2,TRANSFER,1500,18,20,06-Jun-20,US_NY,US_LA,1
2,TRANSFER,2000,19,21,06-Jun-20,US_LA,US_LA,1
2,TRANSFER,3000,20,21,06-Jun-20,US_LA,US_LA,1
4,CASH_OUT,1000,21,22,06-Jun-20,US_LA,US_LA,1
4,CASH_OUT,1000,21,23,06-Jun-20,US_LA,US_LA,1
4,CASH_OUT,1000,21,24,06-Jun-20,US_LA,US_LA,1
4,CASH_OUT,1000,21,25,06-Jun-20,US_LA,US_LA,1
4,CASH_OUT,1000,21,26,06-Jun-20,US_LA,US_LA,1
1,CASH_IN,100500,679,679,06-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,12562.5,679,899,06-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,12562.5,679,194,06-Jun-20,US_DALL,US_SAND,1
2,TRANSFER,12562.5,679,183,06-Jun-20,US_DALL,US_SANF,1
2,TRANSFER,12562.5,679,929,06-Jun-20,US_DALL,US_TEX,1
2,TRANSFER,12562.5,679,822,06-Jun-20,US_DALL,US_SEAT,1
2,TRANSFER,12562.5,679,918,06-Jun-20,US_DALL,US_TEX,1
2,TRANSFER,12562.5,679,199,06-Jun-20,US_DALL,US_SAND,1
2,TRANSFER,12562.5,679,182,06-Jun-20,US_DALL,US_SANF,1
2,TRANSFER,3140.62,182,238,06-Jun-20,US_SANF,US_SAND,1
2,TRANSFER,3140.62,182,892,06-Jun-20,US_SANF,US_NY,1
2,TRANSFER,3140.62,182,112,06-Jun-20,US_SANF,US_AT,1
2,TRANSFER,3140.62,182,233,06-Jun-20,US_SANF,US_SAND,1
2,TRANSFER,6281.25,194,830,06-Jun-20,US_SAND,US_CHI,1
2,TRANSFER,6281.25,194,133,06-Jun-20,US_SAND,US_CHI,1
2,TRANSFER,6281.25,830,235,06-Jun-20,US_CHI,US_SAND,1
2,TRANSFER,6281.25,133,235,06-Jun-20,US_CHI,US_SAND,1
4,CASH_OUT,12562.5,235,235,06-Jun-20,US_SAND,US_SAND,1
2,TRANSFER,3140.62,238,699,06-Jun-20,US_SAND,US_DALL,1
2,TRANSFER,3140.62,892,699,06-Jun-20,US_NY,US_DALL,1
2,TRANSFER,3140.62,112,699,06-Jun-20,US_AT,US_DALL,1
2,TRANSFER,3140.62,233,699,06-Jun-20,US_SAND,US_DALL,1
2,TRANSFER,12562.5,929,699,06-Jun-20,US_TEX,US_DALL,1
2,TRANSFER,25125,699,990,06-Jun-20,US_DALL,UK,1
2,TRANSFER,25125,990,123,05-Jun-20,UK,US_AT,1
2,TRANSFER,25125,123,235,05-Jun-20,US_AT,US_SAND,1
4,CASH_OUT,25125,235,235,05-Jun-20,US_SAND,US_SAND,1
2,TRANSFER,12562.5,899,235,05-Jun-20,US_DALL,US_SAND,1
2,TRANSFER,12562.5,194,235,05-Jun-20,US_SAND,US_SAND,1
2,TRANSFER,12562.5,183,235,05-Jun-20,US_SANF,US_SAND,1
2,TRANSFER,12562.5,822,235,05-Jun-20,US_SEAT,US_SAND,1
2,TRANSFER,12562.5,199,245,05-Jun-20,US_SAND,US_TEX,1
2,TRANSFER,4187.5,245,156,05-Jun-20,US_TEX,US_CHI,1
2,TRANSFER,4187.5,245,197,05-Jun-20,US_TEX,US_SAND,1
2,TRANSFER,4187.5,245,235,05-Jun-20,US_TEX,US_SAND,1
2,TRANSFER,4187.5,156,235,05-Jun-20,US_CHI,US_SAND,1
2,TRANSFER,4187.5,197,235,05-Jun-20,US_SAND,US_SAND,1
2,TRANSFER,4187.5,235,235,05-Jun-20,US_SAND,US_SAND,1
2,TRANSFER,75375,235,827,05-Jun-20,US_SAND,US_CHI,1
4,CASH_OUT,75375,827,827,05-Jun-20,US_CHI,US_CHI,1
2,TRANSFER,3000,1,3,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,4000,1,4,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,6000,1,5,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,7000,1,6,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,3000,3,10,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,4000,4,10,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,6000,5,11,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,7000,6,11,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,7000,10,13,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,13000,11,13,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,4000,2,7,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,6000,2,8,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,7000,2,9,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,4000,7,12,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,6000,8,12,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,7000,9,12,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,9000,12,14,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,8000,12,15,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,9000,14,13,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,8000,15,13,05-Jun-20,US_NY,US_NY,1
2,TRANSFER,6700,16,21,05-Jun-20,US_NY,US_LA,1
2,TRANSFER,7200,17,22,05-Jun-20,US_NY,US_LA,1
2,TRANSFER,6700,18,21,05-Jun-20,US_NY,US_LA,1
2,TRANSFER,4100,19,23,05-Jun-20,US_LA,US_LA,1
2,TRANSFER,3200,20,22,05-Jun-20,US_LA,US_LA,1
2,TRANSFER,6700,21,22,05-Jun-20,US_LA,US_LA,1
2,TRANSFER,6700,21,23,05-Jun-20,US_LA,US_LA,1
2,TRANSFER,4450,22,23,05-Jun-20,US_LA,US_LA,1
2,TRANSFER,4450,22,24,05-Jun-20,US_LA,US_LA,1
2,TRANSFER,5350,23,24,05-Jun-20,US_LA,US_LA,1
2,TRANSFER,9900,23,25,05-Jun-20,US_LA,US_LA,1
2,TRANSFER,9700,24,25,04-Jun-20,US_LA,US_LA,1
2,TRANSFER,2200,26,29,04-Jun-20,US_LA,US_LA,1
2,TRANSFER,1400,27,29,04-Jun-20,US_LA,US_LA,1
2,TRANSFER,1600,28,30,04-Jun-20,US_LA,US_LA,1
2,TRANSFER,3000,29,30,04-Jun-20,US_LA,US_LA,1
2,TRANSFER,600,29,31,04-Jun-20,US_LA,US_LA,1
2,TRANSFER,4600,30,31,04-Jun-20,US_LA,US_LA,1
2,TRANSFER,1100,31,32,04-Jun-20,US_LA,US_LA,1
2,TRANSFER,1400,31,33,04-Jun-20,US_LA,US_LA,1
2,TRANSFER,1300,31,34,04-Jun-20,US_LA,US_LA,1
2,TRANSFER,2400,31,35,04-Jun-20,US_LA,US_LA,1
1,CASH_IN,11000,73,73,04-Jun-20,US_BOS,US_BOS,1
1,CASH_IN,9000,74,74,04-Jun-20,US_BOS,US_BOS,1
1,CASH_IN,5000,75,75,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,73,76,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,73,77,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,73,78,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,2000,73,79,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,74,80,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,74,81,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,75,82,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,2000,75,83,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,76,84,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,77,84,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,78,85,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,2000,79,85,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,80,86,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,81,86,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,82,87,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,2000,83,87,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,6000,84,88,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,1000,88,85,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,5000,85,89,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,1000,85,90,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,4000,86,90,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,2000,86,91,04-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,87,91,04-Jun-20,US_BOS,US_BOS,1
4,CASH_OUT,2000,87,92,04-Jun-20,US_BOS,US_BOS,1
4,CASH_OUT,2500,88,93,04-Jun-20,US_BOS,US_AT,1
4,CASH_OUT,2500,88,94,04-Jun-20,US_BOS,US_AT,1
1,TRANSFER,1300,89,95,04-Jun-20,US_BOS,US_AT,1
1,TRANSFER,3700,89,96,04-Jun-20,US_BOS,US_AT,1
1,TRANSFER,3700,91,97,04-Jun-20,US_BOS,US_AT,1
1,TRANSFER,1300,91,98,04-Jun-20,US_BOS,US_AT,1
1,TRANSFER,1300,95,99,04-Jun-20,US_AT,US_AT,1
1,TRANSFER,3700,96,100,04-Jun-20,US_AT,US_AT,1
1,TRANSFER,3700,97,99,04-Jun-20,US_AT,US_AT,1
1,TRANSFER,1300,98,100,04-Jun-20,US_AT,US_AT,1
4,CASH_OUT,2500,99,101,04-Jun-20,US_AT,US_AT,1
4,CASH_OUT,2500,99,102,04-Jun-20,US_AT,US_AT,1
4,CASH_OUT,2000,100,103,04-Jun-20,US_AT,US_AT,1
4,CASH_OUT,3000,100,104,04-Jun-20,US_AT,US_AT,1
1,CASH_IN,11000,73,73,04-Jun-20,US_BOS,US_BOS,1
1,CASH_IN,9000,74,74,03-Jun-20,US_BOS,US_BOS,1
1,CASH_IN,5000,75,75,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,73,76,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,73,77,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,73,78,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,2000,73,79,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,74,80,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,74,81,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,75,82,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,2000,75,83,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,76,84,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,77,84,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,78,85,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,2000,79,85,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,80,86,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,81,86,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,82,87,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,2000,83,87,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,6000,84,88,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,1000,88,85,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,5000,85,89,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,1000,85,90,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,4000,86,90,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,2000,86,91,03-Jun-20,US_BOS,US_BOS,1
2,TRANSFER,3000,87,91,03-Jun-20,US_BOS,US_BOS,1
4,CASH_OUT,2000,87,92,03-Jun-20,US_BOS,US_BOS,1
4,CASH_OUT,2500,88,93,03-Jun-20,US_BOS,US_AT,1
4,CASH_OUT,2500,88,94,03-Jun-20,US_BOS,US_AT,1
2,TRANSFER,1300,89,95,03-Jun-20,US_BOS,US_AT,1
2,TRANSFER,3700,89,96,03-Jun-20,US_BOS,US_AT,1
2,TRANSFER,3700,91,97,03-Jun-20,US_BOS,US_AT,1
2,TRANSFER,1300,91,98,03-Jun-20,US_BOS,US_AT,1
2,TRANSFER,1300,95,99,03-Jun-20,US_AT,US_AT,1
2,TRANSFER,3700,96,100,03-Jun-20,US_AT,US_AT,1
2,TRANSFER,3700,97,99,03-Jun-20,US_AT,US_AT,1
2,TRANSFER,1300,98,100,03-Jun-20,US_AT,US_AT,1
4,CASH_OUT,2500,99,101,03-Jun-20,US_AT,US_AT,1
4,CASH_OUT,2500,99,102,03-Jun-20,US_AT,US_AT,1
4,CASH_OUT,2000,100,103,03-Jun-20,US_AT,US_AT,1
4,CASH_OUT,3000,100,104,03-Jun-20,US_AT,US_AT,1
1,CASH_IN,990,601,601,03-Jun-20,US_DALL,US_DALL,1
1,CASH_IN,1560,602,602,03-Jun-20,US_DALL,US_DALL,1
1,CASH_IN,600,603,603,03-Jun-20,US_DALL,US_DALL,1
1,CASH_IN,300,604,604,03-Jun-20,US_DALL,US_DALL,1
1,CASH_IN,380,605,605,03-Jun-20,US_DALL,US_DALL,1
1,CASH_IN,200,606,606,03-Jun-20,US_DALL,US_DALL,1
1,CASH_IN,200,607,607,03-Jun-20,US_DALL,US_DALL,1
1,CASH_IN,350,608,608,02-Jun-20,US_DALL,US_DALL,1
1,CASH_IN,300,609,609,02-Jun-20,US_DALL,US_DALL,1
1,CASH_IN,700,610,610,02-Jun-20,US_DALL,US_DALL,1
1,CASH_IN,3185,611,611,02-Jun-20,US_DALL,US_DALL,1
1,CASH_IN,1500,612,612,02-Jun-20,US_DALL,US_DALL,1
1,CASH_IN,900,613,613,02-Jun-20,US_DALL,US_DALL,1
1,CASH_IN,950,614,614,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,4450,651,652,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,4450,650,652,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,2350,647,650,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,2100,648,650,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,1350,648,651,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,3100,649,651,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,1033,646,649,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,1033,645,649,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,1034,644,649,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,1350,643,648,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,2100,642,648,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,1250,640,647,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,1100,641,647,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,600,639,646,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,434,638,646,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,700,637,645,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,333,636,645,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,1033,635,644,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,2100,634,643,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,1350,634,642,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,600,633,641,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,500,632,641,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,500,631,640,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,750,630,640,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,600,629,639,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,234,629,638,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,200,628,638,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,500,628,637,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,333,627,637,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,200,627,636,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,1033,626,635,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,700,626,634,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,2000,625,634,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,750,624,634,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,200,623,633,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,400,622,633,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,220,621,632,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,150,620,632,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,130,619,632,02-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,300,619,631,01-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,100,618,631,01-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,100,618,631,01-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,300,617,630,01-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,230,616,630,01-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,220,615,630,01-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,400,614,629,01-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,434,613,629,01-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,300,614,628,01-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,400,613,628,01-Jun-20,US_DALL,US_DALL,1
2,TRANSFER,533,612,627,01-Jun-20,US_DALL,US_DALL,1
